id,name,price,trim,submodel
id,name,price,trim,submodel
401679044,2.0L 4-cyl. CVT Automatic,"$20,540",LX w/Honda Sensing,sedan
401679042,2.0L 4-cyl. CVT Automatic,"$21,140",EX,sedan
401679047,1.5L 4-cyl. Turbo 6-speed Manual,"$21,500",EX-T,sedan
401679037,2.0L 4-cyl. CVT Automatic,"$22,140",EX w/Honda Sensing,sedan
401679039,1.5L 4-cyl. Turbo CVT Automatic,"$22,300",EX-T,sedan
401679046,1.5L 4-cyl. Turbo CVT Automatic,"$23,300",EX-T w/Honda Sensing,sedan
401679036,1.5L 4-cyl. Turbo CVT Automatic,"$23,800",EX-L,sedan
401714474,1.5L 4-cyl. Turbo 6-speed Manual,"$23,900",Si,sedan
401714476,1.5L 4-cyl. Turbo 6-speed Manual,"$24,100",Si w/Summer Tires,sedan
401679038,1.5L 4-cyl. Turbo CVT Automatic,"$24,800",EX-L w/Honda Sensing,sedan
401679043,1.5L 4-cyl. Turbo CVT Automatic,"$24,800",EX-L w/Navigation,sedan
401679041,1.5L 4-cyl. Turbo CVT Automatic,"$26,600",Touring,sedan
401597746,1.5L 4-cyl. Hybrid CVT Automatic,"$19,560",One,hatchback
401597749,1.5L 4-cyl. Hybrid CVT Automatic,"$20,360",Two,hatchback
401597750,1.5L 4-cyl. Hybrid CVT Automatic,"$21,355",Persona Series Special Edition,hatchback
401597747,1.5L 4-cyl. Hybrid CVT Automatic,"$21,785",Three,hatchback
401597748,1.5L 4-cyl. Hybrid CVT Automatic,"$24,495",Four,hatchback
401696204,1.5L 4-cyl. Hybrid CVT Automatic,"$20,150",One,hatchback
401696203,1.5L 4-cyl. Hybrid CVT Automatic,"$20,950",Two,hatchback
401696205,1.5L 4-cyl. Hybrid CVT Automatic,"$22,375",Three,hatchback
401696202,1.5L 4-cyl. Hybrid CVT Automatic,"$24,965",Four,hatchback
401725244,1.5L 4-cyl. Hybrid CVT Automatic,"$20,630",One,hatchback
401725247,1.5L 4-cyl. Hybrid CVT Automatic,"$21,430",Two,hatchback
401725245,1.5L 4-cyl. Hybrid CVT Automatic,"$22,855",Three,hatchback
401725246,1.5L 4-cyl. Hybrid CVT Automatic,"$24,965",Four,hatchback
401628169,2.0L 4-cyl. 6-speed Manual,"$26,255",Base,coupe
401670320,2.0L 4-cyl. 6-speed Automatic,"$26,975",Base,coupe
401706976,2.0L 4-cyl. 6-speed Manual,"$29,155",Special Edition,coupe
401706977,2.0L 4-cyl. 6-speed Automatic,"$29,875",Special Edition,coupe
200746616,2.5L 4-cyl. 6-speed Automatic,"$23,070",LE,sedan
200746619,2.5L 4-cyl. 6-speed Automatic,"$23,840",SE,sedan
200746620,2.5L 4-cyl. 6-speed Automatic,"$25,715",Special Edition,sedan
200746615,2.5L 4-cyl. 6-speed Automatic,"$26,310",XSE,sedan
200746618,2.5L 4-cyl. 6-speed Automatic,"$26,310",XLE,sedan
200746614,3.5L V6 6-speed Automatic,"$31,370",XLE,sedan
200746617,3.5L V6 6-speed Automatic,"$31,370",XSE,sedan
401647953,2.5L 4-cyl. 6-speed Automatic,"$23,070",LE,sedan
401647954,2.5L 4-cyl. 6-speed Automatic,"$23,840",SE,sedan
401647950,2.5L 4-cyl. 6-speed Automatic,"$26,310",XSE,sedan
401647955,2.5L 4-cyl. 6-speed Automatic,"$26,310",XLE,sedan
401647951,3.5L V6 6-speed Automatic,"$31,370",XLE,sedan
401647952,3.5L V6 6-speed Automatic,"$31,370",XSE,sedan
401699938,2.5L 4-cyl. 8-speed Automatic,"$23,495",L,sedan
401720477,2.5L 4-cyl. 8-speed Automatic,"$24,000",LE,sedan
401720480,2.5L 4-cyl. 8-speed Automatic,"$25,200",SE,sedan
401720479,2.5L 4-cyl. 8-speed Automatic,"$28,450",XLE,sedan
401720475,2.5L 4-cyl. 8-speed Automatic,"$29,000",XSE,sedan
401720476,3.5L V6 8-speed Automatic,"$34,400",XLE,sedan
401720478,3.5L V6 8-speed Automatic,"$34,950",XSE,sedan
401583414,3.5L V6 6-speed Automatic,"$32,650",XLE,sedan
401583412,3.5L V6 6-speed Automatic,"$34,400",XLE Plus,sedan
401583413,3.5L V6 6-speed Automatic,"$35,850",XLE Premium,sedan
401583410,3.5L V6 6-speed Automatic,"$37,050",Touring,sedan
401583411,3.5L V6 6-speed Automatic,"$40,450",Limited,sedan
401689592,3.5L V6 6-speed Automatic,"$33,300",XLE,sedan
401689593,3.5L V6 6-speed Automatic,"$35,050",XLE Plus,sedan
401689594,3.5L V6 6-speed Automatic,"$36,500",XLE Premium,sedan
401689590,3.5L V6 6-speed Automatic,"$37,700",Touring,sedan
401689591,3.5L V6 6-speed Automatic,"$41,100",Limited,sedan
401573713,2.7L 4-cyl. 6-speed Automatic 5.0 ft. Bed,"$24,490",SR,double-cab
401573723,2.7L 4-cyl. 6-speed Automatic 5.0 ft. Bed,"$26,635",SR5,double-cab
401573735,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$28,345",SR5,double-cab
401573724,3.5L V6 6-speed Automatic 6.1 ft. Bed,"$28,845",SR5,double-cab
401573711,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$29,275",SR,double-cab
401573720,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$31,125",TRD Off Road,double-cab
401573726,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$31,125",TRD Sport,double-cab
401573737,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$31,420",SR5,double-cab
401573725,3.5L V6 6-speed Automatic 6.1 ft. Bed,"$31,625",TRD Sport,double-cab
401573730,3.5L V6 4x4 6-speed Automatic 6.1 ft. Bed,"$31,920",SR5,double-cab
401573728,3.5L V6 4x4 6-speed Manual 5.0 ft. Bed,"$32,460",TRD Off Road,double-cab
401573717,3.5L V6 4x4 6-speed Manual 6.1 ft. Bed,"$32,460",TRD Sport,double-cab
401573710,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$34,090",TRD Sport,double-cab
401573715,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$34,090",TRD Off Road,double-cab
401573719,3.5L V6 4x4 6-speed Automatic 6.1 ft. Bed,"$34,700",TRD Off Road,double-cab
401573731,3.5L V6 4x4 6-speed Automatic 6.1 ft. Bed,"$34,700",TRD Sport,double-cab
401573722,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$35,105",Limited,double-cab
401659177,2.7L 4-cyl. 6-speed Automatic 5.0 ft. Bed,"$25,405",SR,double-cab
401659167,2.7L 4-cyl. 6-speed Automatic 5.0 ft. Bed,"$27,550",SR5,double-cab
401659193,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$30,145",SR5,double-cab
401659185,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$30,190",SR,double-cab
401659172,3.5L V6 6-speed Automatic 6.1 ft. Bed,"$30,645",SR5,double-cab
401659168,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$32,195",TRD Off Road,double-cab
401659170,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$32,195",TRD Sport,double-cab
401659173,3.5L V6 6-speed Automatic 6.1 ft. Bed,"$32,695",TRD Sport,double-cab
401659182,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$33,220",SR5,double-cab
401659188,3.5L V6 4x4 6-speed Manual 5.0 ft. Bed,"$33,530",TRD Off Road,double-cab
401659181,3.5L V6 4x4 6-speed Manual 6.1 ft. Bed,"$33,530",TRD Sport,double-cab
401659190,3.5L V6 4x4 6-speed Automatic 6.1 ft. Bed,"$33,720",SR5,double-cab
401659175,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$35,160",TRD Off Road,double-cab
401659186,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$35,160",TRD Sport,double-cab
401659179,3.5L V6 4x4 6-speed Automatic 6.1 ft. Bed,"$35,770",TRD Off Road,double-cab
401659189,3.5L V6 4x4 6-speed Automatic 6.1 ft. Bed,"$35,770",TRD Sport,double-cab
401659166,3.5L V6 6-speed Automatic 5.0 ft. Bed,"$36,175",Limited,double-cab
401659171,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$39,250",Limited,double-cab
401659196,3.5L V6 4x4 6-speed Manual 5.0 ft. Bed,"$41,215",TRD PRO,double-cab
401659195,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$43,215",TRD PRO,double-cab
401573727,3.5L V6 4x4 6-speed Automatic 5.0 ft. Bed,"$38,180",Limited,double-cab
200749716,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$109,300",AMG GLE 63 S 4MATIC,amg-gle-63-s-4matic
401597613,2.0L 4-cyl. Turbo 7-speed Automated Manual,"$32,500",GLA 250,suv
401597611,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$34,500",GLA 250 4MATIC,suv
401597612,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$49,580",AMG GLA 45 4MATIC,suv
401660458,2.0L 4-cyl. Turbo 7-speed Automatic,"$32,850",GLA 250,suv
401660459,2.0L 4-cyl. Turbo AWD 7-speed Automatic,"$34,850",GLA 250 4MATIC,suv
401660457,2.0L 4-cyl. Turbo AWD 7-speed Automatic,"$49,900",AMG GLA 45 4MATIC,suv
401709811,2.0L 4-cyl. Turbo 7-speed Automated Manual,"$33,400",GLA 250,suv
401709810,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$35,400",GLA 250 4MATIC,suv
401709812,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$50,600",AMG GLA 45 4MATIC,suv
200748635,3.0L V6 Twin-turbo Hybrid AWD 7-speed Automatic,"$65,550",GLE 550e 4MATIC,hybrid
401660744,3.0L V6 Twin-turbo Hybrid AWD 7-speed Automatic,"$66,300",GLE 550e 4MATIC,hybrid
401601388,2.0L 4-cyl. Turbo 7-speed Automated Manual,"$32,050",CLA 250,sedan
401601389,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$34,050",CLA 250 4MATIC,sedan
401601387,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$49,500",AMG CLA 45,sedan
401665029,2.0L 4-cyl. Turbo 7-speed Automatic,"$32,400",CLA 250,sedan
401665030,2.0L 4-cyl. Turbo AWD 7-speed Automatic,"$34,400",CLA 250 4MATIC,sedan
401665031,2.0L 4-cyl. Turbo AWD 7-speed Automatic,"$49,950",AMG CLA 45,sedan
401717008,2.0L 4-cyl. Turbo 7-speed Automated Manual,"$32,700",CLA 250,sedan
401717006,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$34,700",CLA 250 4MATIC,sedan
401717007,2.0L 4-cyl. Turbo AWD 7-speed Automated Manual,"$50,400",AMG CLA 45,sedan
200735400,2.0L 4-cyl. Turbo 9-speed Automatic,"$38,950",GLC 300,suv
401589096,2.0L 4-cyl. Turbo AWD 9-speed Automatic,"$40,950",GLC 300 4MATIC,suv
401638666,2.0L 4-cyl. Turbo 9-speed Automatic,"$39,150",GLC 300,suv
401662174,2.0L 4-cyl. Turbo AWD 9-speed Automatic,"$41,150",GLC 300 4MATIC,suv
401694490,3.0L V6 Twin-turbo AWD 9-speed Automatic,"$54,900",AMG GLC 43,suv
401694490,3.0L V6 Twin-turbo AWD 9-speed Automatic,"$54,900",AMG GLC 43,amg-glc-43
401694832,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$164,750",AMG S 63 4MATIC,amg-s-63-4matic
200694320,2.1L 4-cyl. Twin-turbo Diesel AWD 7-speed Automatic,"$52,500",GLE 300d 4MATIC,diesel
200732532,3.0L V6 Turbo Diesel AWD 7-speed Automatic,"$63,600",GL 350 BlueTEC 4MATIC,suv
200732533,3.0L V6 Twin-turbo AWD 7-speed Automatic,"$65,200",GL 450 4MATIC,suv
200732531,4.7L V8 Twin-turbo AWD 7-speed Automatic,"$89,950",GL 550 4MATIC,suv
200732534,5.5L V8 Twin-turbo AWD 7-speed Automatic,"$119,450",GL 63 AMG,suv
200721410,2.0L 4-cyl. Turbo 7-speed Automatic,"$28,950",Cargo,minivan
401567064,2.0L 4-cyl. Turbo 7-speed Automatic,"$32,500",Passenger,minivan
401700064,2.0L 4-cyl. Turbo 7-speed Automatic,"$25,995",Worker Cargo,minivan
401700014,2.0L 4-cyl. Turbo 7-speed Automatic,"$28,950",Cargo,minivan
401700065,2.0L 4-cyl. Turbo 7-speed Automatic,"$29,995",Worker Passenger,minivan
401700013,2.0L 4-cyl. Turbo 7-speed Automatic,"$32,900",Passenger,minivan
200745346,5.5L V8 7-speed Automatic,"$72,600",AMG SLK 55,amg-slk-55
200734753,2.0L 4-cyl. 6-speed Manual,"$25,305",Base,coupe
200734752,2.0L 4-cyl. 6-speed Automatic,"$26,405",Base,coupe
401613790,2.0L 4-cyl. 6-speed Manual,"$29,510",Release Series 2.0,coupe
401613789,2.0L 4-cyl. 6-speed Automatic,"$30,610",Release Series 2.0,coupe
200730056,1.5L 4-cyl. 6-speed Manual,"$15,700",Base,sedan
200742456,1.5L 4-cyl. 6-speed Automatic,"$16,800",Base,sedan
200722069,1.8L 4-cyl. 6-speed Manual,"$18,460",Base,hatchback
200742459,1.8L 4-cyl. CVT Automatic,"$19,200",Base,hatchback
200745613,2.5L 4-cyl. 6-speed Manual,"$19,385",Base,hatchback
200745614,2.5L 4-cyl. 6-speed Automatic,"$20,535",Base,hatchback
401642440,2.5L 4-cyl. 6-speed Manual,"$23,190",Release Series 10.0,hatchback
401642439,2.5L 4-cyl. 6-speed Automatic,"$24,340",Release Series 10.0,hatchback
401597486,2.0L 4-cyl. Turbo 6-speed Manual,"$29,280",2.0T GLI SEL PZEV,20t-gli-sel-pzev
401597488,2.0L 4-cyl. Turbo 6-speed Automatic,"$30,380",2.0T GLI SEL PZEV,20t-gli-sel-pzev
200759791,3.0L V6 Turbo Diesel AWD 8-speed Automatic,"$50,245",TDI Sport w/Technology,diesel
200759792,3.0L V6 Turbo Diesel AWD 8-speed Automatic,"$54,950",TDI Lux,diesel
200759789,3.0L V6 Turbo Diesel AWD 8-speed Automatic,"$63,245",TDI Executive,diesel
401628497,1.8L 4-cyl. Turbo 6-speed Automatic,"$19,595",1.8T Wolfsburg Edition,hatchback
401575741,1.8L 4-cyl. Turbo 6-speed Automatic,"$19,795",1.8T S,hatchback
401575744,1.8L 4-cyl. Turbo 6-speed Automatic,"$19,795",1.8T S PZEV,hatchback
401575745,1.8L 4-cyl. Turbo 5-speed Manual,"$21,350",1.8T SE,hatchback
401575746,1.8L 4-cyl. Turbo 5-speed Manual,"$21,350",1.8T SE PZEV,hatchback
401575747,1.8L 4-cyl. Turbo 6-speed Automatic,"$22,450",1.8T SE,hatchback
401575748,1.8L 4-cyl. Turbo 6-speed Automatic,"$22,450",1.8T SE PZEV,hatchback
401633599,1.8L 4-cyl. Turbo 6-speed Automatic,"$23,995",1.8T Dune,hatchback
401633600,1.8L 4-cyl. Turbo 6-speed Automatic,"$23,995",1.8T Dune PZEV,hatchback
401575749,1.8L 4-cyl. Turbo 6-speed Automatic,"$25,975",1.8T SEL,hatchback
401575750,1.8L 4-cyl. Turbo 6-speed Automatic,"$25,975",1.8T SEL PZEV,hatchback
401575757,2.0L 4-cyl. Turbo 6-speed Manual,"$25,995",R-Line SE PZEV,hatchback
401575758,2.0L 4-cyl. Turbo 6-speed Manual,"$25,995",R-Line SE,hatchback
401575755,2.0L 4-cyl. Turbo 6-speed Automated Manual,"$27,095",R-Line SE PZEV,hatchback
401575756,2.0L 4-cyl. Turbo 6-speed Automated Manual,"$27,095",R-Line SE,hatchback
401575766,2.0L 4-cyl. Turbo 6-speed Manual,"$31,450",R-Line SEL,hatchback
401575767,2.0L 4-cyl. Turbo 6-speed Manual,"$31,450",R-Line SEL PZEV,hatchback
401575765,2.0L 4-cyl. Turbo 6-speed Automated Manual,"$32,550",R-Line SEL PZEV,hatchback
401575768,2.0L 4-cyl. Turbo 6-speed Automated Manual,"$32,550",R-Line SEL,hatchback
401691522,1.8L 4-cyl. Turbo 6-speed Automatic,"$19,995",1.8T S,hatchback
401691527,1.8L 4-cyl. Turbo 6-speed Automatic,"$20,475",1.8T Classic,hatchback
401691528,1.8L 4-cyl. Turbo 6-speed Automatic,"$21,890",#PinkBeetle,hatchback
401691524,1.8L 4-cyl. Turbo 6-speed Automatic,"$22,450",1.8T SE,hatchback
401691525,1.8L 4-cyl. Turbo 6-speed Automatic,"$23,995",1.8T Dune,hatchback
401691526,1.8L 4-cyl. Turbo 6-speed Automatic,"$25,975",1.8T SEL,hatchback
401691523,2.0L 4-cyl. Turbo 6-speed Automated Manual,"$32,550",R-Line SEL,hatchback
200749534,2.0L 4-cyl. Turbo 6-speed Automatic,"$24,890",S,suv
200749532,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$26,865",S 4Motion,suv
200749528,2.0L 4-cyl. Turbo 6-speed Automatic,"$28,700",R-Line,suv
200749530,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$30,675",R-Line 4Motion,suv
200749533,2.0L 4-cyl. Turbo 6-speed Automatic,"$31,390",SE,suv
200749531,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$33,365",SE 4Motion,suv
200749529,2.0L 4-cyl. Turbo 6-speed Automatic,"$34,445",SEL,suv
200749527,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$36,420",SEL 4Motion,suv
401578394,2.0L 4-cyl. Turbo 6-speed Automatic,"$24,995",S,suv
401665727,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$26,970",S 4Motion,suv
401665723,2.0L 4-cyl. Turbo 6-speed Automatic,"$30,095",Wolfsburg Edition,suv
401665725,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$32,070",Wolfsburg Edition 4Motion,suv
401665726,2.0L 4-cyl. Turbo 6-speed Automatic,"$32,605",Sport,suv
401665722,2.0L 4-cyl. Turbo 6-speed Automatic,"$34,500",SEL,suv
401665724,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$34,580",Sport 4Motion,suv
401665721,2.0L 4-cyl. Turbo AWD 6-speed Automatic,"$36,475",SEL 4Motion,suv
401720215,2.0L 4-cyl. Turbo 8-speed Automatic,"$25,345",S,suv
401720217,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$26,645",S 4Motion,suv
401720216,2.0L 4-cyl. Turbo 8-speed Automatic,"$29,080",SE,suv
401720214,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$30,380",SE 4Motion,suv
401720219,2.0L 4-cyl. Turbo 8-speed Automatic,"$32,550",SEL,suv
401720218,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$33,850",SEL 4Motion,suv
401720222,2.0L 4-cyl. Turbo 8-speed Automatic,"$36,250",SEL Premium,suv
401720223,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$37,550",SEL Premium 4Motion,suv
200759790,3.6L V6 AWD 8-speed Automatic,"$42,705",VR6 Sport,suv
200759793,3.6L V6 AWD 8-speed Automatic,"$46,745",VR6 Sport w/Technology,suv
200759791,3.0L V6 Turbo Diesel AWD 8-speed Automatic,"$50,245",TDI Sport w/Technology,suv
200759794,3.6L V6 AWD 8-speed Automatic,"$51,450",VR6 Lux,suv
200759792,3.0L V6 Turbo Diesel AWD 8-speed Automatic,"$54,950",TDI Lux,suv
200759795,3.6L V6 AWD 8-speed Automatic,"$59,745",VR6 Executive,suv
200759789,3.0L V6 Turbo Diesel AWD 8-speed Automatic,"$63,245",TDI Executive,suv
401666616,3.6L V6 AWD 8-speed Automatic,"$49,495",V6 Sport w/Technology,suv
401666618,3.6L V6 AWD 8-speed Automatic,"$52,795",V6 Wolfsburg Edition,suv
401666617,3.6L V6 AWD 8-speed Automatic,"$60,195",V6 Executive,suv
401597483,1.4L 4-cyl. Turbo Hybrid 7-speed Automated Manual,"$31,120",Hybrid SEL Premium,hybrid
401645676,2.0L 4-cyl. Turbo 8-speed Automatic,"$49,950",T5 R-Design,wagon
401707056,2.0L 4-cyl. Turbo 8-speed Automatic,"$51,950",T5 Inscription,wagon
401707058,2.0L 4-cyl. AWD 8-speed Automatic,"$55,950",T6 R-Design,wagon
401707059,2.0L 4-cyl. AWD 8-speed Automatic,"$57,950",T6 Inscription,wagon
401578242,3.6L V6 Twin-turbo 8-speed Automatic,"$59,955",V-Sport,v-sport
401656292,3.6L V6 Twin-turbo 8-speed Automatic,"$60,695",V-Sport,v-sport
401575654,6.2L V8 8-speed Automatic,"$72,970",Standard,suv
401575655,6.2L V8 4x4 8-speed Automatic,"$75,570",Standard,suv
401575658,6.2L V8 8-speed Automatic,"$77,045",Luxury,suv
401575661,6.2L V8 4x4 8-speed Automatic,"$79,645",Luxury,suv
401575660,6.2L V8 8-speed Automatic,"$81,545",Premium,suv
401575659,6.2L V8 4x4 8-speed Automatic,"$84,145",Premium,suv
401575656,6.2L V8 8-speed Automatic,"$89,350",Platinum,suv
401575657,6.2L V8 4x4 8-speed Automatic,"$91,950",Platinum,suv
401661761,6.2L V8 8-speed Automatic,"$73,395",Base,suv
401661762,6.2L V8 4x4 8-speed Automatic,"$76,395",Base,suv
401661763,6.2L V8 8-speed Automatic,"$78,395",Luxury,suv
401661768,6.2L V8 4x4 8-speed Automatic,"$81,395",Luxury,suv
401661767,6.2L V8 8-speed Automatic,"$82,895",Premium Luxury,suv
401661764,6.2L V8 4x4 8-speed Automatic,"$85,895",Premium Luxury,suv
401661765,6.2L V8 8-speed Automatic,"$92,195",Platinum,suv
401661766,6.2L V8 4x4 8-speed Automatic,"$95,195",Platinum,suv
401614378,2.0L 4-cyl. Turbo 8-speed Automatic,"$53,495",Base,sedan
401614376,3.6L V6 AWD 8-speed Automatic,"$55,495",Base,sedan
401614381,2.0L 4-cyl. Turbo 8-speed Automatic,"$58,395",Luxury,sedan
401614380,3.6L V6 AWD 8-speed Automatic,"$60,395",Luxury,sedan
401614383,3.6L V6 AWD 8-speed Automatic,"$63,570",Premium Luxury,sedan
401614382,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$64,395",Luxury,sedan
401614377,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$67,570",Premium Luxury,sedan
401614379,3.6L V6 AWD 8-speed Automatic,"$83,465",Platinum,sedan
200693498,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$87,465",Platinum,sedan
401656087,2.0L 4-cyl. Turbo 8-speed Automatic,"$53,795",Base,sedan
401656084,3.6L V6 AWD 8-speed Automatic,"$55,795",Base,sedan
401656090,2.0L 4-cyl. Turbo 8-speed Automatic,"$58,695",Luxury,sedan
401656089,3.6L V6 AWD 8-speed Automatic,"$60,695",Luxury,sedan
401656092,3.6L V6 AWD 8-speed Automatic,"$63,895",Premium Luxury,sedan
401656091,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$64,695",Luxury,sedan
401656086,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$67,895",Premium Luxury,sedan
401705815,2.0L 4-cyl. Turbo Hybrid Automatic,"$75,095",PLUG-IN,sedan
401656088,3.6L V6 AWD 8-speed Automatic,"$83,795",Platinum,sedan
401656085,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$87,795",Platinum,sedan
401720912,2.0L 4-cyl. Turbo 8-speed Automatic,"$54,095",Base,sedan
401720915,3.6L V6 AWD 8-speed Automatic,"$56,095",Base,sedan
401720908,2.0L 4-cyl. Turbo 8-speed Automatic,"$59,195",Luxury,sedan
401720909,3.6L V6 AWD 8-speed Automatic,"$61,195",Luxury,sedan
401720907,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$65,195",Luxury,sedan
401720911,3.6L V6 AWD 8-speed Automatic,"$65,295",Premium Luxury,sedan
401720913,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$69,295",Premium Luxury,sedan
401720910,3.6L V6 AWD 8-speed Automatic,"$84,295",Platinum,sedan
401720914,3.0L V6 Twin-turbo AWD 8-speed Automatic,"$88,295",Platinum,sedan
401578249,2.0L 4-cyl. Turbo 8-speed Automatic,"$45,560",Standard,sedan
401578250,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$47,560",Standard,sedan
401578251,2.0L 4-cyl. Turbo 8-speed Automatic,"$51,285",Luxury,sedan
401578252,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$53,285",Luxury,sedan
401578253,3.6L V6 8-speed Automatic,"$53,285",Luxury,sedan
401578254,3.6L V6 AWD 8-speed Automatic,"$55,285",Luxury,sedan
401578241,2.0L 4-cyl. Turbo 8-speed Automatic,"$56,285",Performance,sedan
401578243,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$58,285",Performance,sedan
401578244,3.6L V6 8-speed Automatic,"$58,285",Performance,sedan
401578242,3.6L V6 Twin-turbo 8-speed Automatic,"$59,955",V-Sport,sedan
401578246,3.6L V6 AWD 8-speed Automatic,"$60,285",Performance,sedan
401578245,2.0L 4-cyl. Turbo 8-speed Automatic,"$60,685",Premium,sedan
401578247,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$62,685",Premium,sedan
401578248,3.6L V6 8-speed Automatic,"$62,685",Premium,sedan
401578240,3.6L V6 AWD 8-speed Automatic,"$64,685",Premium,sedan
401578239,3.6L V6 Twin-turbo 8-speed Automatic,"$69,955",V-Sport Premium,sedan
401656298,2.0L 4-cyl. Turbo 8-speed Automatic,"$45,995",Base,sedan
401656296,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$47,995",Base,sedan
401656297,2.0L 4-cyl. Turbo 8-speed Automatic,"$51,695",Luxury,sedan
401656300,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$53,695",Luxury,sedan
401656301,3.6L V6 8-speed Automatic,"$53,695",Luxury,sedan
401656299,3.6L V6 AWD 8-speed Automatic,"$55,695",Luxury,sedan
401656295,3.6L V6 8-speed Automatic,"$59,195",Premium Luxury,sedan
401656292,3.6L V6 Twin-turbo 8-speed Automatic,"$60,695",V-Sport,sedan
401656294,3.6L V6 AWD 8-speed Automatic,"$61,195",Premium Luxury,sedan
401656293,3.6L V6 Twin-turbo 8-speed Automatic,"$70,795",V-Sport Premium Luxury,sedan
200714823,0-cyl. Hybrid 1-speed Direct Drive,"$65,000",Base,coupe
401633359,5.9L V12 7-speed Automated Manual,"$183,695",Base,coupe
401699785,5.9L V12 7-speed Automated Manual,"$186,195",Base,coupe
401699784,5.9L V12 7-speed Manual,"$197,395",Base,coupe
401710085,5.9L V12 8-speed Automatic,"$293,650",Base,coupe
401632440,5.9L V12 8-speed Automatic,"$206,000",Base,sedan
401698012,5.9L V12 8-speed Automatic,"$206,000",Base,sedan
401660114,2.0L 4-cyl. Turbo AWD 8-speed Automatic,"$44,200",T5 Platinum,sedan
401588249,2.0L 4-cyl. Turbo 8-speed Automatic,"$46,950",T5 Momentum,sedan
401661837,2.0L 4-cyl. Turbo 8-speed Automatic,"$50,450",T5 Inscription,sedan
401661839,2.0L 4-cyl. AWD 8-speed Automatic,"$52,950",T6 Momentum,sedan
401661838,2.0L 4-cyl. AWD 8-speed Automatic,"$56,250",T6 Inscription,sedan
401647270,3.0L 6-cyl. Turbo AWD 6-speed Automatic,"$59,700",T6 Polestar,t6-polestar
401714495,2.0L 4-cyl. AWD 8-speed Automatic,"$60,000",T6 Polestar,t6-polestar
401695786,3.6L V6 Hybrid Automatic,"$41,995",Premium,minivan
401695787,3.6L V6 Hybrid Automatic,"$44,995",Platinum,minivan
401723182,3.6L V6 Hybrid Automatic,"$39,995",Touring Plus,minivan
401723181,3.6L V6 Hybrid Automatic,"$41,995",Touring L,minivan
401723180,3.6L V6 Hybrid Automatic,"$44,995",Limited,minivan
200740451,3.6L V6 FFV 6-speed Automatic,"$29,995",LX,minivan
200740452,3.6L V6 FFV 6-speed Automatic,"$31,875",Touring,minivan
